meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case1-github.yaml,"['<START>\n\n1. The `SomeSecretInSSM` parameter is of type `""AWS::SSM::Parameter::Value<String>""`, but it is referenced directly in the `Environment` section of the `MonolithicFunction` resource. It should be referenced using the `!Sub` or `!GetAtt` intrinsic function to get the value of the SSM parameter.\n\n2. The `MethodSettings` section in the `Globals` section has a `ResourcePath` and `HttpMethod` set to `""/*""` and `""*""`, respectively. However, the `ProxyApiGreedy` event in the `MonolithicFunction` resource has a `Path` set to `/{proxy+}`, which may not match the `ResourcePath` in the `MethodSettings`. This could lead to inconsistent logging and metrics behavior.\n\n3. The `DDBTable` resource has a `Condition` set to `NotStaging`, which means the table will not be created if the `StageName` is ""staging"". However, the `MonolithicFunction` resource does not have a similar condition, which means it will still try to access the non-existent table if the `StageName` is ""staging"". This could lead to runtime errors.\n\n4. The `Tags` section in the `DDBTable` resource has a single tag with a key of ""Stage"" and a value of `!Ref StageName`. However, the `Tags` section in the `MonolithicFunction` resource has a single tag with a key of ""Stage"" and a value of `!Ref StageName`, but it is not clear if these tags are intended to be the same or not.\n\n5. The `Environment` section in the `MonolithicFunction` resource has a variable `ENV_TEST` with a hardcoded value of `\'hardcoded in sam-template.yml\'`. This may not be intended to be hardcoded and could be a placeholder for a value that should be passed in as a parameter.\n\n<END>']"
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case20-github.yaml,"['<START>\n1. The FilterCriteria pattern is not a valid JSON string. The correct pattern should be a valid JSON string, but the provided string has an issue with double quotes inside another double quote. It should be escaped or wrapped in single quotes.\n\n2. The FilterCriteria pattern is using a JSON object with a key named ""body"". However, in a Kinesis event, the actual key is ""Data"" (Base64 encoded string), not ""body"". The pattern should match the actual structure of the event.\n\n3. The FilterCriteria pattern is trying to match an array with specific values ([1, 2]). However, the pattern syntax does not support matching arrays with specific values. The pattern syntax only supports matching arrays with a specific length or with a specific prefix.\n\n4. The Lambda function\'s role has an overly permissive policy, allowing all actions on all resources. This is a security risk and should be restricted to only the necessary permissions.\n\n5. The Kinesis stream\'s retention period is set to 1 hour, which is a relatively short period. This might cause data to be lost if the Lambda function is not able to process it within that time frame.\n\n6. The Kinesis stream has only 1 shard, which might not be enough to handle a high volume of data. This could cause the stream to become a bottleneck.\n\n7. The Lambda function\'s timeout is set to 120 seconds, which might not be enough to process a large batch of data from the Kinesis stream.\n\n8. The Lambda function\'s handler is set to ""index.handler"", but there is no ""index.py"" file provided in the template. This will cause a runtime error when the function is invoked.\n<END>']"
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case21-github.yaml,"['<START>\n\n1. The `ListJobsAndLogsFunction` function has a `DockerContext` set to `./functions/GetJobsFunction`, but the function name is `ListJobsAndLogsFunction`. This might be a typo and should be corrected to `./functions/ListJobsAndLogsFunction`.\n\n2. The `MapGenesFunction` has a `CodeUri` property set to `./functions/MapGenesFunction`, but it also has a `DockerContext` property set to the same value. The `CodeUri` property is used for ZIP deployments, while the `DockerContext` property is used for containerized deployments. Since the `PackageType` is set to `Image`, the `CodeUri` property should be removed.\n\n3. The `GetExpressionDataFunction` has a `Timeout` set to 29 seconds, which is very close to the maximum allowed timeout of 30 seconds. If the function takes longer than 29 seconds to execute, it will be terminated. Consider increasing the timeout or optimizing the function to complete within the allowed time.\n\n4. The `CustomDomainMapping` resource has a `Stage` property set to `!Ref MyRestApi.Stage`, but the `MyRestApi` resource does not have a `Stage` property. Instead, it has a `StageName` property set to `""v1""`. The `CustomDomainMapping` resource should reference the `StageName` property instead.\n\n5. The `PostNewDatasetBatchJobDefinition` resource has a `ContainerProperties` property with a `Secrets` section that references a secret named `MongoSecret`. However, the `MongoSecretName` parameter is not validated to ensure it matches the expected format for a Secrets Manager secret name.\n\n6. The `PostNewDatasetBatchJobRole` resource has a policy document with a statement that grants `s3:*` access to the `BaseBucketName` bucket. However, this is a very permissive policy that grants unnecessary access to the bucket. Consider restricting the access to only the necessary actions and resources.\n\n7. The `MyRestApi` resource has a `GatewayResponses` section with a `MISSING_AUTHENTICATION_TOKEN` response that returns a JSON object with a `message` property. However, the `message` property is not a valid property for a Gateway Response. Instead, the `body` property should be used to specify the response body.\n\n8. The `MyRestApi` resource has a `Cors` section with an `']"
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case22-github.yaml,"['<START>\n\n1. The `conditionIsProdVar` parameter is defined but not used anywhere in the template. This is not an error per se, but it is unnecessary and can be removed.\n\n2. The `MyApiBaseMapping` resource depends on `MyApiProdStage`, but `MyApiProdStage` and `MyApi` are not defined in a way that guarantees `MyApiProdStage` will be created before `MyApiBaseMapping`. However, this is not a problem here because `MyApiProdStage` only depends on `MyApi`, and `MyApi` does not depend on `MyApiBaseMapping`. But to be safe, you can add a `DependsOn` clause to `MyApiBaseMapping` to also depend on `MyApi`.\n\n3. The `MyFunction` resource refers to `MyApi` in its `Events` section, but it does not depend on `MyApi`. This can cause issues if `MyFunction` is created before `MyApi`. To fix this, you can add a `DependsOn` clause to `MyFunction` to depend on `MyApi`.\n\n4. The `MyApi` resource has a `StageName` property set to `Prod`, but it also has a `Domain` property that refers to a `DomainName` resource. The `DomainName` resource is associated with an `AWS::ApiGateway::Stage` resource named `MyApiProdStage`, which also has a `StageName` property set to `Prod`. This is not an error, but it is redundant and can cause confusion.\n\n5. The `DNS` resource is an `AWS::Route53::HostedZone` resource, but it does not have any record sets associated with it. This means that the hosted zone will be created, but it will not have any DNS records. To fix this, you need to add an `AWS::Route53::RecordSet` resource to the template.\n\n6. The `MyApi` resource has a `Route53` property that refers to the `DNS` resource, but it does not have an `AliasTarget` property. This means that the API Gateway domain will not be associated with the Route 53 hosted zone. To fix this, you need to add an `AliasTarget` property to the `MyApi` resource.\n\n7. The `Certificate` resource is an `AWS::CertificateManager::Certificate` resource, but it does not have a `ValidationMethod` property. This']"
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case23-github.yaml,"['<START>\n1. The `AWS::Serverless::Api` resource type does not support a `basePath` property in the `DefinitionBody`. The `basePath` property is not a valid OpenAPI property and should be removed.\n\n2. The `schemes` property in the `DefinitionBody` should be replaced with `servers` in OpenAPI 3.0.\n\n3. The `x-amazon-apigateway-any-method` should be replaced with a specific HTTP method (e.g., `get`, `post`, etc.) or use `x-amazon-apigateway-any-method` under a specific method (e.g., `get: ... x-amazon-apigateway-any-method: ...`).\n\n4. The `httpMethod` property in the `x-amazon-apigateway-integration` object should be a specific HTTP method (e.g., `GET`, `POST`, etc.) instead of `ANY`.\n\n5. The `passthroughBehavior` property in the `x-amazon-apigateway-integration` object should be one of the following values: `when_no_match`, `when_no_templates`, or `never`. However, in this case, it is correctly set to `when_no_match`.\n\n6. The `requestParameters` property in the `x-amazon-apigateway-integration` object should include the `integration.request.path.proxy` property. However, in this case, it is correctly set.\n\n7. The `RestApiId` property in the `AWS::ApiGateway::GatewayResponse` resource should reference the `RestApi` resource, not the `AWS::Serverless::Api` resource. However, in this case, it is correctly referencing the `MyApi` resource.\n\n8. The `AWS::ApiGateway::GatewayResponse` resource should be replaced with an `AWS::Serverless::Api` `GatewayResponse` property.\n\nHere is the corrected configuration for the `AWS::Serverless::Api` resource:\n\n```yml\nResources:\n  MyApi:\n    Type: AWS::Serverless::Api\n    Properties:\n      StageName: MyNewStageName\n      GatewayResponses:\n        - ResponseType: UNAUTHORIZED\n          StatusCode: 401\n          ResponseTemplates:\n            text/html: |\n              <html>\n                  <head>\n                      <meta \n                        http-equiv=""refresh"" \n                        content=""0;url=/shell?target=$context.path"">\n                  </head>\n                  <body></body>\n              </html>\n      DefinitionBody:\n        open']"
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case24-github.yaml,"[""<START>\n- The OpenApiVersion should be a string that represents the version of the OpenAPI specification, but the provided default value '3.0.0' is correct. However, it should be noted that AWS SAM and AWS CloudFormation support OpenAPI specification versions 2.0 and 3.0, but OpenAPI 3.0 is only supported in AWS SAM.\n\n- The 'AWS::Serverless::Api' resource should have an 'EndpointConfiguration' or 'Cors' property defined, but it is not strictly necessary. However, it is a good practice to define these properties to avoid potential issues.\n\n- The 'Runtime' property of the 'AWS::Serverless::Function' resource is set to 'node16.x', which is a valid runtime. However, it is recommended to use the latest available runtime version.\n\n- The 'Handler' property of the 'AWS::Serverless::Function' resource is set to 'index.handler', which is a valid handler. However, the actual handler file should exist in the function's code package.\n\n- The 'Events' property of the 'AWS::Serverless::Function' resource has an 'ApiEvent' with a 'RestApiId' that references the 'MyApi' resource. However, the 'MyApi' resource is of type 'AWS::Serverless::Api', which is an API Gateway REST API or an API Gateway HTTP API, depending on the 'Protocol' property. If the 'Protocol' property is not specified, it defaults to 'REST'. In this case, the 'RestApiId' property should be replaced with 'ApiId' if the 'Protocol' is 'HTTP'.\n\n- The 'MyParameter' parameter has a default value of '3.0.0', but it does not have a 'Description' property. While not strictly necessary, it is a good practice to include a description for each parameter.\n\n- The 'MyParameter' parameter has a type of 'String', but it does not have an 'AllowedValues' property. While not strictly necessary, it is a good practice to include allowed values for each parameter to restrict the input values.\n\n- The 'MyApi' resource and the 'MyFunction' resource do not have a 'DependsOn' property defined. While not strictly necessary, it is a good practice to define the 'DependsOn' property to specify the dependencies between resources.\n\n- The 'MyApi' resource and the 'MyFunction' resource do not have a 'Metadata' property defined""]"
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case25-github.yaml,"['<START>\n\n1. The CertificateArn property in the Domain configuration of each API Gateway resource is incorrectly formatted. It should be in the format ""arn:aws:acm:region:account-id:certificate/certificate-id"" instead of ""arn::cert::abc"".\n\n2. The HostedZoneId property in the Route53 configuration of each API Gateway resource should be the ID of a valid Route 53 hosted zone. The provided value ""abc123456"" might not be a valid hosted zone ID.\n\n3. The DomainName property in the Domain configuration of each API Gateway resource should be a valid domain name that is owned by the AWS account. The provided domain names ""admin.one.amazon.com"", ""admin.two.amazon.com"", and ""admin.three.amazon.com"" might not be valid or owned by the AWS account.\n\n4. The EndpointConfiguration property in the Domain configuration of each API Gateway resource is set to REGIONAL. This is not an error, but it\'s worth noting that REGIONAL endpoint configuration is deprecated and it\'s recommended to use EDGE or PRIVATE endpoint configuration instead.\n\n<END>']"
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case26-github.yaml,"[""<START>\n1. The `ApiId` property in the `TestUsagePlan` resource should reference the `RestApiId` or `ApiId` property of the `ApiGateway` resource, but since `ApiGateway` is of type `AWS::Serverless::Api`, it should be referenced as `!Ref ApiGateway.RestApiId` or `!GetAtt ApiGateway.ApiId` instead of just `!Ref ApiGateway`.\n\n2. The `Stage` property in the `TestUsagePlan` resource should reference the `StageName` property of the `ApiGateway` resource, but since `ApiGateway` is of type `AWS::Serverless::Api`, it should be referenced as `!GetAtt ApiGateway.StageName` instead of just `!Ref StageName`. However, in this case, `!Ref StageName` is correct because it's referencing the `StageName` parameter directly.\n\nCorrected configuration for `TestUsagePlan`:\n```\n  TestUsagePlan:\n    Type: AWS::ApiGateway::UsagePlan\n    Properties:\n      ApiStages:\n        - ApiId: !GetAtt ApiGateway.ApiId\n          Stage: !Ref StageName\n      Description: Test Usage Plan\n```\n<END>""]"
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case27-github-error.yaml,"[""<START>\n\n1. The `Description` field in the `UtilsLayer` resource is missing. It is a required property for the `AWS::Serverless::LayerVersion` resource.\n\n2. The `LayerName` property in the `RequirementsLayer` resource is missing. It is not a required property, but it is recommended to include it for clarity.\n\n3. The `Globals` section is defining layers for all functions, but the functions also have their own `Layers` section. This is not an error, but it is redundant. The layers defined in the `Globals` section will be applied to all functions, so they do not need to be repeated in each function's `Layers` section.\n\n4. There is no error handling defined for the `EdiqGet` function. This is not a configuration error, but it is a best practice to include error handling in your functions.\n\n5. The `Metadata` section in the `UtilsLayer` and `RequirementsLayer` resources is not a standard property for the `AWS::Serverless::LayerVersion` resource. It is possible that this is a custom property being used by a specific tool or process, but it is not a standard AWS property.\n\n<END>""]"
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case28-github-error.yaml,"[""<START>\n1. The `Metadata` section in the `CommonDependenciesLayer` resource specifies `BuildMethod: nodejs14.x`, but the layer is also compatible with `nodejs16.x`. This might cause issues if the layer is used with a `nodejs16.x` function. It's recommended to use the same runtime for the build method as the compatible runtime.\n\n2. The `RetentionPolicy` is set to `Retain` for the `CommonDependenciesLayer` resource. This means that when the stack is deleted, the layer version will not be deleted. This might lead to unnecessary resources being left behind. If this is not the intended behavior, the `RetentionPolicy` should be set to `Delete`.\n\n3. The `CommonDependenciesLayer` resource is being referenced by the `HelloWorldFunction` before it's fully defined. Although this is not an error in this specific case, it's generally a good practice to define resources before they're referenced.\n\n4. The `CompatibleRuntimes` section in the `CommonDependenciesLayer` resource includes `nodejs14.x`, but the `HelloWorldFunction` uses `nodejs16.x`. This is not an error, but it's worth noting that the layer is compatible with multiple runtimes.\n\n5. There is no `Events` section defined for the `HelloWorldFunction` resource. This means that the function will not be triggered by any events. If this is not the intended behavior, an `Events` section should be added to define the triggers for the function.\n<END>""]"
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,case29-github-error.yaml,"[""<START>\n\n1. The `CWLogsRetention` parameter has a maximum allowed value of 3653, but according to AWS documentation, the maximum retention period for CloudWatch logs is 365 days for S3 exports and 730 days for all other log groups. Therefore, values above 730 are not valid.\n\n2. The `UpdateReplacePolicy` and `DeletionPolicy` for `LambdaFunctionLogGroup` are set to `Delete`. This means that when the stack is updated or deleted, the log group will be deleted, which may result in loss of log data. It's generally recommended to set these policies to `Retain` to preserve log data.\n\n3. The `RetentionPolicy` for `LambdaLayer` is set to `Delete`. This means that when the layer version is deleted, the layer will be deleted, which may break any functions that depend on it. It's generally recommended to set this policy to `Retain` to preserve the layer.\n\n4. The `Metadata` section for `LambdaLayer` contains a `BuildMethod` property, but this property is not a valid property for the `AWS::Serverless::LayerVersion` resource.\n\n5. The `LambdaFunction` resource does not specify a `ReservedConcurrentExecutions` property. While this is not strictly an error, it's generally recommended to set this property to prevent the function from consuming all available concurrency.\n\n6. The `LambdaRole` resource does not specify a `Path` property. While this is not strictly an error, it's generally recommended to set this property to specify the path for the role.\n\n<END>""]"
